id_compra,montante,loja,data_hora,id_cliente
1767,464.90,"Leiria Shopping","2017-07-30 03:46:40",1190
1768,255.60,Amoreiras,"2016-06-04 22:18:56",4527
1769,221.40,"Gaia Shopping","2016-03-10 00:29:21",4355
1770,113.30,Amoreiras,"2018-09-08 09:00:31",3312
1771,505.80,"Gaia Shopping","2017-12-18 06:47:13",1610
1772,447.80,"Vasgo da Gama","2013-09-10 03:08:16",2650
1773,315.90,"CC Setúbal","2018-05-19 21:11:22",66
1774,611.80,"Estação Viana","2015-09-24 08:38:24",1324
1775,119.10,"Fórum Algarve","2017-04-24 21:59:55",333
1776,447.40,"Évora Plaza","2016-08-24 12:37:57",2420
1777,178.20,"Nosso Shopping","2013-01-13 18:52:25",2002
1778,430.40,"Braga Parque","2019-12-23 20:28:35",4954
1779,437.70,"Gaia Shopping","2014-02-11 10:09:50",2228
1780,620.70,"Évora Plaza","2018-01-03 00:50:23",3833
1781,385.80,"Évora Plaza","2013-06-14 00:08:27",860
1782,426.70,"Braga Parque","2014-06-12 12:36:09",677
1783,255.00,Colombo,"2016-05-24 12:59:21",6227
1784,367.20,Colombo,"2018-09-18 11:58:27",138
1785,548.90,"Gaia Shopping","2013-08-24 08:28:23",4209
1786,437.30,"Norte Shopping","2017-09-30 03:56:27",6076
1787,641.20,"Vasgo da Gama","2017-10-15 04:29:29",1944
1788,170.10,"Palácio do Gelo","2019-06-04 10:43:16",569
1789,753.00,"Vasgo da Gama","2017-01-25 04:51:13",436
1790,390.30,"Fórum Coimbra","2016-11-22 12:08:51",1682
1791,458.10,"Norte Shopping","2014-04-20 13:37:28",376
1792,158.40,"Fórum Algarve","2019-11-24 13:31:17",502
1793,318.50,"CC Setúbal","2017-01-22 11:27:42",211
1794,99.60,"Vasgo da Gama","2013-09-23 05:58:00",3106
1795,450.60,"Leiria Shopping","2017-03-07 10:00:25",2041
1796,694.20,"Leiria Shopping","2015-10-03 09:56:55",798
1797,191.10,"Nosso Shopping","2016-01-17 23:48:09",5575
1798,398.40,"Évora Plaza","2016-02-21 20:52:41",4685
1799,114.20,"Santa Catarina","2019-04-21 01:37:48",2314
1800,760.50,"Estação Viana","2015-03-31 15:40:46",1454
1801,378.60,"CC Setúbal","2018-06-23 00:45:38",4203
1802,270.50,"Palácio do Gelo","2015-10-15 19:43:54",3192
1803,120.00,"Braga Parque","2018-12-20 17:37:44",3991
1804,367.20,Amoreiras,"2019-05-05 08:15:59",5192
1805,109.80,"Palácio do Gelo","2014-05-14 09:16:21",2381
1806,427.10,"Nosso Shopping","2016-06-07 09:23:18",366
1807,521.70,"Palácio do Gelo","2016-11-26 07:29:50",27
1808,73.90,"Palácio do Gelo","2015-07-16 12:56:29",3035
1809,137.90,"Palácio do Gelo","2014-09-05 05:43:33",2021
1810,177.60,"Fórum Aveiro","2017-03-17 12:06:22",1372
1811,388.00,Aeroporto,"2018-10-19 02:32:33",3428
1812,140.40,"Fórum Coimbra","2014-10-11 06:19:57",6025
1813,810.80,"Fórum Aveiro","2014-07-25 02:57:17",2771
1814,152.60,Amoreiras,"2016-01-16 02:07:56",3920
1815,376.90,"CC Setúbal","2016-01-24 17:22:55",2088
1816,134.90,"Estação Viana","2015-04-05 04:47:39",262
1817,543.30,"Vasgo da Gama","2013-01-20 07:18:33",1496
1818,389.00,"Évora Plaza","2013-11-11 04:16:52",3902
1819,576.30,"Vasgo da Gama","2013-09-27 03:47:44",2794
1820,155.20,"Norte Shopping","2014-04-27 19:49:20",4904
1821,212.50,"CC Setúbal","2019-10-19 07:07:52",4568
1822,392.10,"Braga Parque","2019-07-20 23:55:04",5777
1823,427.80,"Évora Plaza","2013-03-17 10:54:19",4190
1824,585.90,"Vasgo da Gama","2016-04-25 19:05:58",6203
1825,177.60,Colombo,"2013-07-12 19:58:42",1671
1826,373.70,"Nosso Shopping","2018-09-02 08:36:14",1712
1827,226.10,"Estação Viana","2015-01-31 17:58:26",2449
1828,744.10,"Gaia Shopping","2013-12-08 07:55:15",721
1829,386.70,"Palácio do Gelo","2019-12-24 15:18:36",4392
1830,671.80,"Palácio do Gelo","2016-05-03 15:58:00",1106
1831,102.90,"Norte Shopping","2017-01-13 22:00:58",4331
1832,254.80,"Évora Plaza","2013-07-21 20:15:17",5248
1833,259.60,"Gaia Shopping","2019-06-18 10:30:18",5599
1834,583.20,"Estação Viana","2017-11-26 13:51:44",4000
1835,343.60,"Vasgo da Gama","2017-03-06 06:23:37",2693
1836,187.70,"Évora Plaza","2016-06-15 17:45:58",1069
1837,718.20,"Gaia Shopping","2018-05-16 17:34:06",3758
1838,141.60,"Fórum Coimbra","2016-03-24 16:14:09",4974
1839,154.00,"Fórum Coimbra","2017-11-30 03:50:02",4896
1840,339.00,"Leiria Shopping","2015-01-11 08:48:50",3630
1841,210.80,"CC Setúbal","2013-06-19 07:59:26",291
1842,214.30,"Santa Catarina","2019-07-25 01:18:38",6032
1843,707.20,Aeroporto,"2013-05-09 07:20:37",4801
1844,192.60,"Nosso Shopping","2017-08-31 10:44:17",5458
1845,462.20,"Nosso Shopping","2016-02-15 22:21:34",1685
1846,91.60,"Nosso Shopping","2013-05-11 09:53:20",1364
1847,171.40,"CC Setúbal","2016-10-02 19:39:38",3732
1848,213.00,Colombo,"2019-06-01 01:57:22",2092
1849,184.60,"Norte Shopping","2018-01-02 23:02:17",6074
1850,419.40,Colombo,"2015-10-06 14:35:43",1420
1851,93.40,"Vasgo da Gama","2018-07-31 16:19:58",665
1852,387.10,"Fórum Aveiro","2018-09-17 13:52:30",1064
1853,138.30,"Nosso Shopping","2018-12-28 06:25:58",3907
1854,675.00,"Santa Catarina","2016-11-01 22:10:38",91
1855,248.90,Aeroporto,"2019-07-20 05:42:06",1215
1856,369.10,Amoreiras,"2018-04-03 15:40:52",5044
1857,375.80,"Leiria Shopping","2013-12-07 03:32:03",1990
1858,403.90,"Gaia Shopping","2018-07-30 04:50:24",5817
1859,108.60,Amoreiras,"2019-09-14 02:26:15",2345
1860,267.00,"Fórum Algarve","2014-07-25 14:37:09",1777
1861,488.90,"CC Setúbal","2014-01-28 18:43:42",2585
1862,490.00,"Fórum Algarve","2015-11-14 20:08:31",3937
1863,514.80,"Fórum Coimbra","2018-03-01 06:20:24",84
1864,333.60,"Santa Catarina","2016-02-22 07:20:24",2579
1865,458.10,"Nosso Shopping","2019-11-18 01:57:01",534
1866,353.10,"Évora Plaza","2014-05-31 07:27:03",3849
1867,490.10,"Fórum Coimbra","2014-05-22 11:55:52",4469
1868,216.20,"Vasgo da Gama","2013-04-07 17:05:09",4642
1869,463.90,"Braga Parque","2018-07-29 11:43:24",2303
1870,361.00,"Gaia Shopping","2014-02-05 23:51:46",4362
1871,120.00,"Fórum Aveiro","2017-06-21 18:41:47",3109
1872,398.80,"Nosso Shopping","2014-02-04 03:03:37",663
1873,443.10,Colombo,"2016-12-18 19:35:48",1725
1874,440.10,"Fórum Aveiro","2013-03-17 00:05:47",3725
1875,119.90,"Évora Plaza","2017-05-19 21:07:10",5629
1876,600.10,Aeroporto,"2015-03-25 16:12:07",2684
1877,82.00,Aeroporto,"2016-05-26 18:04:25",156
1878,234.60,"Leiria Shopping","2017-02-25 00:32:43",1314
1879,435.40,"Leiria Shopping","2018-03-07 02:39:33",5389
1880,178.80,"CC Setúbal","2018-05-27 14:47:32",4534
1881,450.00,"Fórum Coimbra","2017-12-27 10:41:16",1304
1882,124.70,Aeroporto,"2019-07-18 17:12:01",2940
1883,351.60,"Palácio do Gelo","2019-02-21 01:13:02",979
1884,170.60,"Leiria Shopping","2018-12-28 04:44:30",5690
1885,234.60,"CC Setúbal","2019-08-17 10:09:46",2793
1886,153.10,"Vasgo da Gama","2013-07-17 03:06:14",5870
1887,303.20,Colombo,"2015-05-20 10:12:46",2209
1888,312.20,"Braga Parque","2018-09-22 07:29:39",4713
1889,729.50,"Santa Catarina","2013-11-03 23:49:56",3475
1890,367.00,"Santa Catarina","2015-04-05 06:48:35",613
1891,241.90,"Norte Shopping","2013-10-17 19:49:38",5064
1892,87.80,Colombo,"2014-01-14 17:39:52",2094
1893,298.30,"Braga Parque","2016-12-06 09:30:04",4468
1894,554.60,"Fórum Aveiro","2019-04-11 21:45:40",5593
1895,424.30,"Estação Viana","2015-06-15 08:26:18",2889
1896,355.50,"Nosso Shopping","2016-11-03 00:29:38",4106
1897,118.80,"Nosso Shopping","2013-09-21 09:52:53",2162
1898,311.50,"Nosso Shopping","2013-06-04 12:22:51",1673
1899,84.00,"Braga Parque","2014-05-28 04:07:44",4040
1900,657.00,Aeroporto,"2019-03-25 08:14:58",464
1901,353.80,"Fórum Algarve","2017-07-09 06:09:01",1022
1902,601.50,"Gaia Shopping","2018-01-16 02:48:35",2068
1903,283.80,"Fórum Algarve","2018-10-06 14:00:29",1133
1904,630.00,"Vasgo da Gama","2016-02-03 06:04:40",5987
1905,370.00,"Norte Shopping","2014-02-01 09:53:13",5222
1906,407.40,"Nosso Shopping","2014-03-13 14:40:07",4106
1907,144.80,Aeroporto,"2019-11-09 14:44:34",2043
1908,471.40,"Vasgo da Gama","2015-07-12 01:21:51",3357
1909,209.50,Aeroporto,"2019-11-09 23:04:02",3215
1910,243.20,"Leiria Shopping","2014-09-18 21:51:34",4591
1911,696.40,"Palácio do Gelo","2017-07-04 06:04:41",3641
1912,361.50,Aeroporto,"2016-04-27 14:43:49",5393
1913,303.80,"Braga Parque","2015-12-27 21:53:42",3045
1914,641.40,"Norte Shopping","2016-03-28 14:36:28",3612
1915,159.50,"Nosso Shopping","2014-06-05 00:55:17",1417
1916,413.90,"Palácio do Gelo","2014-02-15 18:05:45",1088
1917,831.00,Aeroporto,"2017-12-05 09:20:48",1476
1918,305.60,"Évora Plaza","2013-03-07 19:15:53",4962
1919,365.20,"Vasgo da Gama","2019-10-21 23:02:45",4862
1920,426.90,"Santa Catarina","2016-12-21 01:59:16",1372
1921,677.70,"Leiria Shopping","2013-12-22 04:06:39",907
1922,354.60,"Évora Plaza","2019-08-27 08:14:54",213
1923,140.90,Amoreiras,"2015-06-17 16:11:40",1252
1924,356.40,"Fórum Coimbra","2015-10-19 07:28:55",5401
1925,253.20,"Gaia Shopping","2019-03-28 19:10:38",890
1926,492.90,"Norte Shopping","2013-02-18 07:31:39",5078
1927,150.40,"Santa Catarina","2013-06-12 06:51:14",3963
1928,386.30,"Fórum Algarve","2018-08-21 20:42:42",97
1929,209.30,"Norte Shopping","2014-03-23 00:54:18",2648
1930,471.20,"Vasgo da Gama","2016-07-24 06:48:28",608
1931,185.00,"Palácio do Gelo","2014-05-01 17:34:55",1535
1932,767.70,"Nosso Shopping","2017-06-28 00:06:36",3090
1933,87.30,"Nosso Shopping","2015-12-14 01:10:00",412
1934,451.40,"Braga Parque","2016-02-24 04:28:44",6003
1935,500.60,"CC Setúbal","2013-01-28 17:46:15",205
1936,307.20,"Nosso Shopping","2015-09-21 12:51:20",499
1937,296.50,"Santa Catarina","2018-11-01 08:03:37",6154
1938,59.50,"Fórum Algarve","2018-05-27 00:48:49",35
1939,402.10,"CC Setúbal","2018-05-04 18:25:18",1108
1940,218.50,"Fórum Algarve","2019-06-06 11:57:04",5393
1941,178.00,Colombo,"2015-10-23 06:47:35",4995
1942,360.20,Aeroporto,"2017-06-15 19:12:20",364
1943,449.80,"Fórum Coimbra","2018-02-05 13:24:59",3140
1944,524.80,"Norte Shopping","2019-07-14 17:08:27",2179
1945,709.40,"Fórum Algarve","2015-05-12 00:20:13",4750
1946,104.10,"Santa Catarina","2018-03-02 19:02:26",1084
1947,473.40,"Fórum Aveiro","2013-03-23 19:55:42",1993
1948,298.20,Colombo,"2018-04-27 13:59:56",3300
1949,114.30,"Nosso Shopping","2013-12-28 23:24:09",841
1950,637.60,"Fórum Aveiro","2014-09-17 18:19:12",4391
1951,235.40,"Norte Shopping","2016-02-15 15:37:18",5601
1952,218.00,"Vasgo da Gama","2017-06-21 13:19:35",3108
1953,251.60,"Fórum Coimbra","2014-05-21 23:01:45",2677
1954,288.60,"Fórum Algarve","2016-05-14 08:58:05",6147
1955,285.10,"Estação Viana","2018-05-15 10:12:29",3457
1956,344.20,Amoreiras,"2019-01-19 09:01:28",5496
1957,336.70,"Fórum Aveiro","2018-08-06 05:14:04",3511
1958,425.90,Colombo,"2013-12-06 07:26:11",3899
1959,543.60,"Nosso Shopping","2015-11-11 11:47:05",3334
1960,557.30,"Santa Catarina","2016-12-28 02:08:05",2509
1961,210.50,"Leiria Shopping","2013-08-11 01:41:00",2914
1962,192.60,"Leiria Shopping","2013-12-21 00:54:26",1777
1963,271.40,"Leiria Shopping","2018-06-13 13:43:10",5316
1964,279.60,"Leiria Shopping","2014-07-04 02:48:32",4897
1965,322.00,"Santa Catarina","2017-03-25 03:53:40",4049
1966,76.00,"Vasgo da Gama","2018-11-05 01:36:25",2001
1967,584.00,"Fórum Aveiro","2018-04-10 08:17:31",2034
1968,363.90,Colombo,"2019-08-02 03:46:27",514
1969,163.00,"Fórum Algarve","2017-08-25 05:40:40",4724
1970,150.50,Colombo,"2018-09-30 02:07:50",4195
1971,535.60,"Palácio do Gelo","2019-08-14 10:32:37",4508
1972,288.70,"Évora Plaza","2013-04-16 01:22:48",5064
1973,125.80,"CC Setúbal","2015-10-20 02:31:01",3311
1974,417.70,"Santa Catarina","2017-09-16 22:07:02",2874
1975,381.40,"Évora Plaza","2017-04-29 06:01:46",39
1976,421.50,"Norte Shopping","2019-04-01 11:32:30",4589
1977,581.00,"Nosso Shopping","2014-08-14 07:25:59",5043
1978,325.10,"Braga Parque","2013-02-04 16:17:50",2909
1979,38.70,"Santa Catarina","2019-12-22 22:42:40",5225
1980,340.80,"Fórum Aveiro","2017-03-16 11:06:37",2778
1981,206.20,"Estação Viana","2014-01-10 15:02:55",1813
1982,636.50,"Évora Plaza","2014-03-25 01:48:25",1232
1983,265.70,"Vasgo da Gama","2019-04-28 08:58:00",4721
1984,376.40,Colombo,"2014-12-12 23:24:38",4813
1985,233.40,"Palácio do Gelo","2016-09-13 02:42:37",1427
1986,138.20,"Fórum Aveiro","2018-09-08 16:11:49",1875
1987,602.40,"Fórum Algarve","2013-10-01 18:35:55",3300
1988,180.30,Aeroporto,"2013-03-04 11:02:54",1858
1989,284.10,Amoreiras,"2015-07-15 05:37:15",3281
1990,407.40,"Fórum Algarve","2016-12-15 05:56:39",3719
1991,435.40,"Gaia Shopping","2019-03-12 09:58:24",1745
1992,94.50,"Estação Viana","2014-04-13 23:28:23",3674
1993,314.20,Colombo,"2015-08-24 16:49:59",3803
1994,142.20,"Fórum Coimbra","2014-12-06 02:39:33",327
1995,328.80,"Fórum Coimbra","2013-08-03 01:46:58",5890
1996,408.00,Aeroporto,"2016-07-23 03:43:28",3728
1997,432.50,"Fórum Aveiro","2018-11-29 07:52:47",3831
1998,270.10,"Nosso Shopping","2017-09-28 18:46:37",5599
1999,461.70,"CC Setúbal","2019-09-17 10:15:29",363
2000,303.90,"Gaia Shopping","2019-12-17 18:17:01",5289
2001,98.50,"Estação Viana","2019-05-01 04:17:33",3293
2002,343.90,"Norte Shopping","2019-02-16 06:10:36",4537
2003,560.50,"Estação Viana","2016-02-11 03:40:06",2584
2004,289.10,"Estação Viana","2013-09-19 10:45:15",4655
2005,197.50,"CC Setúbal","2013-05-23 13:07:01",5570
2006,629.40,"Norte Shopping","2018-08-11 05:11:36",4594
2007,421.00,"Leiria Shopping","2019-06-29 14:51:45",1185
2008,610.50,"Norte Shopping","2013-03-13 21:32:14",5478
2009,445.90,"Santa Catarina","2015-05-12 05:28:32",3612
2010,114.30,"Braga Parque","2015-06-24 13:57:48",1390
2011,288.90,"Leiria Shopping","2015-07-26 01:55:34",5675
2012,74.10,Aeroporto,"2017-02-28 04:07:49",658
2013,296.10,Colombo,"2013-08-19 19:52:12",3204
2014,297.30,"Leiria Shopping","2016-12-17 21:43:03",585
2015,315.90,"Vasgo da Gama","2014-06-30 02:13:28",274
2016,233.60,"Nosso Shopping","2013-10-10 13:31:17",2892
2017,210.90,"Vasgo da Gama","2017-10-07 20:01:00",2943
2018,101.60,"Vasgo da Gama","2018-12-29 22:26:04",2675
2019,473.30,"Vasgo da Gama","2018-06-17 09:37:11",841
2020,318.80,"Fórum Coimbra","2013-01-31 01:31:43",5893
2021,857.90,"Leiria Shopping","2019-06-27 21:22:51",986
2022,241.20,"Estação Viana","2015-09-23 18:30:12",1092
2023,126.70,"Fórum Algarve","2015-03-28 09:28:59",965
2024,770.90,"CC Setúbal","2016-04-10 12:47:23",2573
2025,252.00,"Fórum Algarve","2017-10-30 21:34:16",1659
2026,174.80,"Santa Catarina","2017-06-03 22:08:54",2578
2027,409.70,"Gaia Shopping","2016-12-14 22:51:18",116
2028,241.00,"Palácio do Gelo","2016-12-09 11:09:23",5801
2029,162.80,"Norte Shopping","2014-04-10 23:05:32",951
2030,186.00,"Fórum Aveiro","2015-12-10 19:06:17",6154
2031,396.60,"Estação Viana","2019-10-09 12:02:16",4887
2032,305.30,"Palácio do Gelo","2016-02-12 04:38:07",1741
2033,420.50,"Évora Plaza","2015-08-18 20:56:54",3451
2034,337.80,"Santa Catarina","2015-06-09 20:42:05",4116
2035,247.60,Colombo,"2013-06-24 11:52:25",1015
2036,165.60,"Leiria Shopping","2018-09-25 18:53:11",4988
2037,456.60,"CC Setúbal","2015-07-12 15:34:29",3570
2038,149.10,"Braga Parque","2017-03-20 04:26:49",1933
2039,245.50,"Gaia Shopping","2017-06-29 21:30:57",1962
2040,360.80,Colombo,"2017-06-16 12:35:16",5240
2041,363.60,"Fórum Algarve","2013-04-23 15:54:51",5489
2042,283.80,"Fórum Coimbra","2018-05-15 18:28:04",4116
2043,415.20,"Santa Catarina","2016-01-02 05:51:40",5475
2044,249.80,"Gaia Shopping","2014-05-15 08:16:38",4728
2045,735.10,"Évora Plaza","2018-02-28 11:19:17",4440
2046,552.90,"Fórum Algarve","2013-05-07 15:30:49",423
2047,497.60,"Fórum Algarve","2013-02-23 00:36:44",1126
2048,268.70,"Gaia Shopping","2019-12-22 19:47:57",2301
2049,230.20,"Norte Shopping","2013-05-21 20:23:39",484
2050,641.40,"Fórum Coimbra","2017-04-27 14:37:28",164
2051,234.50,"Nosso Shopping","2013-11-14 08:41:38",1690
2052,324.20,"Fórum Aveiro","2015-10-31 17:38:39",5598
2053,329.30,"Nosso Shopping","2014-12-16 18:14:11",1937
2054,370.50,"Vasgo da Gama","2018-01-09 13:53:38",5948
2055,359.20,"Norte Shopping","2015-12-07 17:16:02",4740
2056,352.70,"Santa Catarina","2019-06-05 18:20:31",4856
2057,394.00,"Leiria Shopping","2017-10-01 16:20:33",4710
2058,271.40,"CC Setúbal","2016-02-06 23:42:11",5722
2059,91.50,"Leiria Shopping","2017-07-08 21:36:49",1735
2060,484.60,Aeroporto,"2014-04-20 07:22:18",1522
2061,491.10,"Estação Viana","2017-08-12 01:21:14",5951
2062,175.60,"Palácio do Gelo","2016-09-23 06:37:38",616
2063,374.10,Amoreiras,"2017-11-07 03:29:55",1684
2064,85.60,"Évora Plaza","2019-12-08 18:47:39",1095
2065,577.90,"CC Setúbal","2015-07-19 07:05:43",4181
2066,131.30,Colombo,"2015-05-18 19:01:41",4139
2067,404.40,Amoreiras,"2015-10-21 11:15:10",1411
2068,234.60,"Estação Viana","2013-03-10 17:48:32",4627
2069,184.30,"Santa Catarina","2013-02-22 00:25:02",1874
2070,242.10,Amoreiras,"2019-07-22 18:01:57",3068
2071,332.10,"Santa Catarina","2019-08-22 15:10:44",1351
2072,521.70,"Fórum Algarve","2017-11-08 02:20:45",3269
2073,154.60,Colombo,"2015-09-11 19:57:21",2338
2074,662.40,"Santa Catarina","2019-11-13 13:07:43",3502
2075,364.80,"Estação Viana","2013-05-07 20:16:34",1640
2076,351.30,"Braga Parque","2017-12-19 04:44:52",5756
2077,349.90,"Fórum Aveiro","2018-02-24 22:30:20",3172
2078,778.60,"Gaia Shopping","2015-12-17 08:18:16",1927
2079,81.10,"Santa Catarina","2013-02-25 13:44:19",2779
2080,39.20,"Évora Plaza","2017-08-21 16:27:43",5322
2081,158.40,Amoreiras,"2019-01-07 20:51:57",604
2083,334.40,"Fórum Algarve","2015-08-12 09:18:11",1200
